ClientID,Age,Gender,Race,Ethnicity,VeteranStatus
2416,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
412856,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
10619,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402257,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
280121,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
378313,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
412975,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
410574,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
231530,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
171448,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413217,29.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
340736,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
143061,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
413219,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413218,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
168881,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
394031,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413345,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275690,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
361596,71.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413348,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413349,33.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
365130,23.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
129280,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
410574,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
413283,19.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
165730,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
409062,35.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
411378,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252732,35.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
199190,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
333120,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
271781,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
339764,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
331381,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401497,52.0,Male,Black or African American (HUD),Data not collected (HUD),No (HUD)
344494,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
400414,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
385539,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
360237,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
389431,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
411376,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
218081,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
129280,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
361024,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396639,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401630,24.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160859,53.0,Male,American Indian or Alaska Native (HUD),Hispanic/Latino (HUD),No (HUD)
413993,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
331491,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
70856,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
162748,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160833,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
168456,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
216474,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
411376,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
400414,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
392703,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175495,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
318262,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
123122,51.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
370512,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
106968,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
204335,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
399340,20.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
328081,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
169422,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252732,35.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
175598,35.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
313697,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
249417,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
411844,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
196082,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
331381,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
400414,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
280121,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
156978,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
365130,23.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
403745,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
162677,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
164357,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
139131,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
257677,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
280218,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396254,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
415104,30.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
363382,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415102,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
288078,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
143061,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
164121,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
415099,56.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
130335,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415101,59.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415098,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415100,52.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
157088,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
401999,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
16664,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
360237,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
175854,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
403050,23.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
231530,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
361596,71.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
411844,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
361024,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415249,18.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
355911,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
188933,42.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
217775,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
389214,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
214194,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
415332,36.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415333,31.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415334,40.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
329213,36.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415632,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415631,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
378131,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387703,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
171435,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
299695,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415733,22.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
332209,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415735,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
168456,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
223445,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
387299,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415852,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
164121,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
214194,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
206445,38.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
95125,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
317063,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415901,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Data not collected (HUD)
202759,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
322997,38.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
108806,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415993,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
389214,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
397646,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
257677,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
396639,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
176580,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
395548,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
275268,51.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
313400,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415734,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415103,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416284,54.0,Male,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
378131,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
198791,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
404217,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
252732,35.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
206445,38.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
410002,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
196082,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
216474,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402130,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416394,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
416395,69.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
373728,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
257677,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
415734,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
258810,50.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158745,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416285,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
218081,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
90711,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
115069,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416512,36.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
176580,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
19712,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
231198,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
185048,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
373323,50.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
370196,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
263061,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
200300,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
206445,38.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416682,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
217907,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416771,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368693,66.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416772,54.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
213032,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
288078,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
313697,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
402256,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
322997,38.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
410155,19.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
346065,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
193888,33.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416884,18.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416885,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
193887,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
290465,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
355355,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
416982,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1616,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
263061,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
385858,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
202759,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
130335,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417264,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417265,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
311656,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
331381,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417266,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
383778,63.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
368693,66.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
158986,38.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
284153,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
410575,42.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417533,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
160297,49.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
313697,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
257677,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
344697,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417655,51.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
417656,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
276269,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417781,59.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
195489,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
130335,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
417779,24.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
111217,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
397482,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
320781,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
305161,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
